0	1	1746	300
0	2	904	149
0	3	837	230
0	4	1322	233
0	5	1282	243
0	6	688	193
0	7	1680	174
0	8	1179	705
0	9	144	548
0	10	553	562
0	11	1054	331
0	12	1547	173
0	13	1832	256
0	14	1748	24
0	15	1866	91
0	16	675	351
0	17	532	573
0	18	562	535
0	19	1202	113
0	20	231	136
10	1	1681	297
10	2	904	144
10	3	840	222
10	4	1298	227
10	5	1251	240
10	6	712	195
10	7	1640	172
10	8	1152	696
10	9	187	548
10	10	515	550
10	11	1008	327
10	12	1511	164
10	13	1808	251
10	14	1706	32
10	15	1833	88
10	16	632	345
10	17	572	573
10	18	622	530
10	19	1176	108
10	20	257	133
20	1	1628	285
20	2	898	135
20	3	841	215
20	4	1262	221
20	5	1221	235
20	6	732	200
20	7	1617	171
20	8	1129	702
20	9	241	549
20	10	499	539
20	11	974	322
20	12	1469	158
20	13	1792	244
20	14	1674	36
20	15	1794	86
20	16	596	339
20	17	611	573
20	18	679	532
20	19	1156	104
20	20	282	138
30	1	1580	274
30	2	915	128
30	3	848	207
30	4	1228	219
30	5	1192	229
30	6	752	210
30	7	1588	159
30	8	1106	700
30	9	294	551
30	10	488	523
30	11	940	315
30	12	1444	158
30	13	1780	242
30	14	1655	47
30	15	1766	82
30	16	570	327
30	17	651	573
30	18	736	529
30	19	1137	95
30	20	320	145
40	1	1544	274
40	2	917	124
40	3	858	199
40	4	1192	215
40	5	1160	219
40	6	774	211
40	7	1546	150
40	8	1089	700
40	9	348	552
40	10	489	503
40	11	900	307
40	12	1411	156
40	13	1770	239
40	14	1640	58
40	15	1731	77
40	16	540	323
40	17	691	573
40	18	793	526
40	19	1117	92
40	20	349	144
50	1	1497	271
50	2	914	116
50	3	868	191
50	4	1165	211
50	5	1126	222
50	6	799	213
50	7	1508	153
50	8	1072	700
50	9	390	557
50	10	489	489
50	11	869	300
50	12	1394	148
50	13	1738	243
50	14	1620	70
50	15	1708	70
50	16	506	311
50	17	731	572
50	18	849	527
50	19	1095	86
50	20	369	149
60	1	1446	267
60	2	912	109
60	3	877	181
60	4	1128	206
60	5	1096	218
60	6	806	216
60	7	1482	143
60	8	1064	697
60	9	437	559
60	10	510	478
60	11	829	294
60	12	1359	140
60	13	1713	238
60	14	1577	78
60	15	1672	69
60	16	465	306
60	17	771	572
60	18	911	530
60	19	1080	80
60	20	392	153
70	1	1399	257
70	2	888	102
70	3	883	171
70	4	1093	203
70	5	1062	217
70	6	814	222
70	7	1457	134
70	8	1067	685
70	9	488	561
70	10	513	467
70	11	787	288
70	12	1323	133
70	13	1698	234
70	14	1529	88
70	15	1640	64
70	16	427	300
70	17	810	572
70	18	962	533
70	19	1065	72
70	20	418	158
80	1	1349	246
80	2	883	93
80	3	886	162
80	4	1067	197
80	5	1033	215
80	6	827	225
80	7	1437	128
80	8	1082	671
80	9	541	564
80	10	505	449
80	11	749	284
80	12	1299	123
80	13	1672	226
80	14	1475	97
80	15	1605	56
80	16	404	288
80	17	850	572
80	18	1017	539
80	19	1038	67
80	20	439	163
90	1	1304	238
90	2	873	86
90	3	885	157
90	4	1037	194
90	5	1006	209
90	6	836	224
90	7	1418	127
90	8	1088	649
90	9	582	562
90	10	482	439
90	11	712	277
90	12	1264	123
90	13	1651	231
90	14	1412	105
90	15	1568	54
90	16	373	287
90	17	886	572
90	18	1071	539
90	19	1013	64
90	20	475	171
100	1	1266	238
100	2	869	75
100	3	883	147
100	4	1008	189
100	5	968	204
100	6	828	228
100	7	1396	113
100	8	1084	643
100	9	622	566
100	10	452	428
100	11	673	272
100	12	1229	116
100	13	1629	228
100	14	1338	113
100	15	1535	49
100	16	344	289
100	17	929	574
100	18	1127	545
100	19	995	58
100	20	505	174
110	1	1213	233
110	2	863	70
110	3	885	137
110	4	980	185
110	5	943	199
110	6	801	237
110	7	1378	110
110	8	1094	632
110	9	660	563
110	10	419	410
110	11	641	270
110	12	1205	107
110	13	1609	221
110	14	1263	123
110	15	1502	45
110	16	320	280
110	17	976	578
110	18	1184	549
110	19	977	55
110	20	538	174
120	1	1145	219
120	2	858	63
120	3	883	131
120	4	959	180
120	5	918	194
120	6	790	244
120	7	1348	104
120	8	1082	619
120	9	700	564
120	10	380	385
120	11	598	262
120	12	1169	100
120	13	1567	218
120	14	1194	129
120	15	1472	40
120	16	289	272
120	17	1022	581
120	18	1238	550
120	19	964	52
120	20	576	180
130	1	1103	215
130	2	854	56
130	3	881	124
130	4	930	180
130	5	890	190
130	6	792	250
130	7	1326	99
130	8	1087	604
130	9	743	567
130	10	334	360
130	11	564	260
130	12	1144	98
130	13	1537	212
130	14	1121	138
130	15	1442	34
130	16	265	267
130	17	1073	581
130	18	1294	550
130	19	942	51
130	20	614	186
140	1	1076	211
140	2	845	50
140	3	890	118
140	4	906	178
140	5	862	186
140	6	793	259
140	7	1299	95
140	8	1090	586
140	9	794	570
140	10	295	342
140	11	530	253
140	12	1119	92
140	13	1507	204
140	14	1059	143
140	15	1414	33
140	16	250	262
140	17	1116	584
140	18	1356	558
140	19	925	45
140	20	652	186
150	1	1027	202
150	2	831	44
150	3	894	110
150	4	886	178
150	5	841	182
150	6	807	262
150	7	1270	94
150	8	1085	574
150	9	845	577
150	10	244	327
150	11	492	251
150	12	1091	85
150	13	1460	202
150	14	1000	152
150	15	1384	25
150	16	214	257
150	17	1158	590
150	18	1414	563
150	19	911	38
150	20	693	189
160	1	977	193
160	2	813	40
160	3	896	105
160	4	850	174
160	5	811	182
160	6	830	270
160	7	1249	85
160	8	1084	561
160	9	890	579
160	10	208	312
160	11	462	248
160	12	1058	83
160	13	1432	195
160	14	940	167
160	15	1357	19
160	16	190	250
160	17	1197	590
160	18	1467	566
160	19	895	37
160	20	732	196
170	1	933	185
170	2	797	35
170	3	901	97
170	4	820	171
170	5	785	175
170	6	853	280
170	7	1225	80
170	8	1064	549
170	9	935	589
170	10	182	302
170	11	436	233
170	12	1026	73
170	13	1404	187
170	14	888	169
170	15	1330	15
170	16	161	247
170	17	1240	585
170	18	1521	566
170	19	880	31
170	20	768	196
180	1	907	181
