0.0	1.000000	3.518949	9.824533
0.0	2.000000	0.243598	4.203426
0.0	3.000000	-0.963601	4.152120
0.0	4.000000	12.619790	5.718946
0.0	5.000000	-1.247164	9.328026
0.0	6.000000	11.553039	-3.286469
0.0	7.000000	-0.706016	5.145554
0.0	8.000000	4.062516	10.710663
0.0	9.000000	-6.854028	4.567439
0.0	10.000000	4.600902	8.075979
0.0	11.000000	-1.456664	8.564018
0.0	12.000000	14.277116	5.073462
0.0	13.000000	-7.931308	4.693296
0.0	14.000000	12.227414	5.407031
0.0	15.000000	-7.083351	7.269867
0.0	16.000000	-2.880014	10.047502
0.0	17.000000	2.616080	5.331916
0.0	18.000000	-10.577573	5.184186
0.0	19.000000	-4.689789	6.721732
0.0	20.000000	5.600375	12.030051
10.0	1.000000	-0.624689	-1.745278
10.0	2.000000	-0.015900	-0.108177
10.0	3.000000	1.210696	-0.691514
10.0	4.000000	-2.089178	0.053477
10.0	5.000000	0.129513	-1.718038
10.0	6.000000	-1.777220	-0.303449
10.0	7.000000	0.098756	-1.223647
10.0	8.000000	-1.508224	-1.848711
10.0	9.000000	0.452814	-0.597543
10.0	10.000000	0.925749	-2.111032
10.0	11.000000	-1.165954	-1.109130
10.0	12.000000	-2.486953	-1.240402
10.0	13.000000	2.126132	-0.281205
10.0	14.000000	-1.937344	-1.158484
10.0	15.000000	1.038953	-1.537402
10.0	16.000000	0.990094	-2.029391
10.0	17.000000	-0.713047	-1.429292
10.0	18.000000	2.271830	-1.056423
10.0	19.000000	0.175635	-1.488986
10.0	20.000000	-0.853439	-2.042833
20.0	1.000000	-2.784582	-7.772836
20.0	2.000000	-0.224906	-4.076256
20.0	3.000000	-0.459657	-3.339196
20.0	4.000000	-10.163815	-5.781812
20.0	5.000000	1.094912	-7.308352
20.0	6.000000	-9.463792	3.643195
20.0	7.000000	0.589922	-3.707070
20.0	8.000000	-2.289492	-8.537373
20.0	9.000000	6.321712	-3.864985
20.0	10.000000	-5.689185	-5.594312
20.0	11.000000	2.827326	-7.260157
20.0	12.000000	-11.353528	-3.615281
20.0	13.000000	5.431890	-4.362719
20.0	14.000000	-9.949929	-4.045152
20.0	15.000000	5.861989	-5.462542
20.0	16.000000	1.716089	-7.661809
20.0	17.000000	-1.777843	-3.651682
20.0	18.000000	7.906877	-3.942286
20.0	19.000000	4.483318	-4.971325
20.0	20.000000	-4.597097	-9.628556
30.0	1.000000	3.898162	10.882794
30.0	2.000000	0.280293	4.900103
30.0	3.000000	-0.670337	4.616975
30.0	4.000000	14.037459	6.743451
30.0	5.000000	-1.416660	10.309520
30.0	6.000000	12.902575	-3.979383
30.0	7.000000	-0.792250	5.581570
30.0	8.000000	4.199683	11.884995
30.0	9.000000	-7.884433	5.141105
30.0	10.000000	5.762289	8.687541
30.0	11.000000	-2.157766	9.643957
