0.0	1.000000	2.104704	1.478430
0.0	2.000000	12.688000	0.999293
0.0	3.000000	15.393512	0.807459
0.0	4.000000	12.762804	3.546319
0.0	5.000000	-25.140676	-1.940470
0.0	6.000000	-26.738349	-1.526190
0.0	7.000000	-0.045719	2.429443
0.0	8.000000	16.388376	1.048342
0.0	9.000000	15.466379	1.390893
0.0	10.000000	-20.073264	-2.927595
0.0	11.000000	0.397303	-0.041313
0.0	12.000000	12.244712	3.209713
0.0	13.000000	10.717310	2.461406
0.0	14.000000	6.025522	6.226964
0.0	15.000000	25.320254	-2.867314
0.0	16.000000	13.450234	1.665176
0.0	17.000000	-27.335116	1.024422
0.0	18.000000	-17.472446	4.419748
0.0	19.000000	-14.882613	-2.662880
0.0	20.000000	-28.454100	-1.924460
10.0	1.000000	-0.328799	4.041866
10.0	2.000000	25.262985	2.566116
10.0	3.000000	31.636169	1.837999
10.0	4.000000	23.788065	7.022907
10.0	5.000000	-54.621757	-4.620318
10.0	6.000000	-59.951379	-2.084724
10.0	7.000000	2.432429	5.527906
10.0	8.000000	36.812939	3.194037
10.0	9.000000	35.582892	3.027442
10.0	10.000000	-46.128898	-7.007446
10.0	11.000000	1.043125	0.216708
10.0	12.000000	22.893757	6.646552
10.0	13.000000	21.774584	5.108486
10.0	14.000000	17.064233	11.933842
10.0	15.000000	55.003807	-6.719234
10.0	16.000000	28.440259	4.703923
10.0	17.000000	-58.387500	2.206738
10.0	18.000000	-38.097822	10.417697
10.0	19.000000	-33.346557	-6.423563
10.0	20.000000	-64.432334	-4.117265
20.0	1.000000	-2.491230	3.273069
20.0	2.000000	17.010421	2.017357
20.0	3.000000	21.797035	1.353239
20.0	4.000000	15.201744	4.709603
20.0	5.000000	-39.071050	-3.491040
20.0	6.000000	-43.738725	-0.924550
20.0	7.000000	2.905210	4.069000
20.0	8.000000	26.887828	2.706473
20.0	9.000000	26.363820	2.168079
20.0	10.000000	-34.154509	-5.310152
20.0	11.000000	0.828964	0.296068
20.0	12.000000	14.668513	4.603777
20.0	13.000000	14.880249	3.543979
20.0	14.000000	14.034687	7.802109
20.0	15.000000	39.340600	-5.031619
20.0	16.000000	19.983295	3.864616
20.0	17.000000	-41.303507	1.569754
20.0	18.000000	-27.314229	7.826990
20.0	19.000000	-24.318617	-4.888471
20.0	20.000000	-47.290652	-2.915675
30.0	1.000000	-2.599818	-0.194143
30.0	2.000000	-5.266036	-0.194570
30.0	3.000000	-6.012218	-0.247172
30.0	4.000000	-5.917343	-1.486437
30.0	5.000000	8.690983	0.516355
30.0	6.000000	8.533425	0.997850
30.0	7.000000	0.982851	-0.744510
30.0	8.000000	-5.204400	-0.012387
30.0	9.000000	-4.590363	-0.478713
30.0	10.000000	5.977866	0.764988
30.0	11.000000	-0.068619	0.131341
30.0	12.000000	-5.649885	-1.234487
30.0	13.000000	-4.281803	-0.942288
30.0	14.000000	-0.565469	-2.761913
30.0	15.000000	-8.756159	0.804211
30.0	16.000000	-4.948487	-0.160794
30.0	17.000000	9.832315	-0.361382
30.0	18.000000	5.988019	-1.216519
30.0	19.000000	4.758309	0.676820
30.0	20.000000	8.838838	0.689683
40.0	1.000000	-0.565039	-3.501298
40.0	2.000000	-23.201018	-2.246089
40.0	3.000000	-28.864821	-1.643807
40.0	4.000000	-22.157998	-6.457014
40.0	5.000000	49.287913	4.098051
40.0	6.000000	53.770367	2.097594
40.0	7.000000	-1.749800	-4.944223
40.0	8.000000	-33.005968	-2.721035
40.0	9.000000	-31.760116	-2.730839
40.0	10.000000	41.181911	6.209450
40.0	11.000000	-0.909631	-0.141667
40.0	12.000000	-21.310352	-6.055004
40.0	13.000000	-19.913809	-4.651706
40.0	14.000000	-14.699435	-11.048933
40.0	15.000000	-49.634081	5.977026
40.0	16.000000	-25.800590	-4.053641
40.0	17.000000	52.862087	-1.994583
40.0	18.000000	34.353568	-9.257094
40.0	19.000000	29.912344	5.684121
40.0	20.000000	57.681330	3.726446
50.0	1.000000	1.935575	-3.921880
50.0	2.000000	-22.008396	-2.445865
50.0	3.000000	-27.920414	-1.685239
50.0	4.000000	-20.130946	-6.104239
50.0	5.000000	49.250434	4.301193
50.0	6.000000	54.677433	1.468019
50.0	7.000000	-3.039864	-5.067774
50.0	8.000000	-33.596442	-3.186381
50.0	9.000000	-32.745892	-2.731581
50.0	10.000000	42.434374	6.534658
50.0	11.000000	-1.000716	-0.297881
50.0	12.000000	-19.401936	-5.883596
50.0	13.000000	-19.128284	-4.526120
50.0	14.000000	-16.714754	-10.226886
50.0	15.000000	-49.592203	6.222204
50.0	16.000000	-25.381926	-4.604547
50.0	17.000000	52.310795	-1.983391
50.0	18.000000	34.397022	-9.665847
50.0	19.000000	30.405761	6.005265
50.0	20.000000	58.969632	3.691017
60.0	1.000000	2.840444	-1.109148
60.0	2.000000	-2.671403	-0.629198
60.0	3.000000	-3.957595	-0.337310
60.0	4.000000	-1.507348	-0.718949
60.0	5.000000	8.609444	0.958305
60.0	6.000000	10.506810	-0.371834
60.0	7.000000	-1.823774	-1.013302
60.0	8.000000	-6.489018	-1.024781
60.0	9.000000	-6.734989	-0.480327
60.0	10.000000	8.702688	1.472501
60.0	11.000000	-0.266781	-0.208513
60.0	12.000000	-1.497992	-0.861579
60.0	13.000000	-2.572837	-0.669067
60.0	14.000000	-4.949937	-0.973493
60.0	15.000000	-8.665050	1.337614
60.0	16.000000	-4.037653	-1.359328
60.0	17.000000	8.632941	-0.337033
60.0	18.000000	6.082557	-2.105791
60.0	19.000000	5.831771	1.375491
60.0	20.000000	11.641630	0.612605
70.0	1.000000	1.403567	2.617998
70.0	2.000000	18.867973	1.706198
70.0	3.000000	23.267983	1.288707
70.0	4.000000	18.358952	5.259064
70.0	5.000000	-39.129425	-3.174638
70.0	6.000000	-42.325937	-1.905136
70.0	7.000000	0.895888	3.876566
70.0	8.000000	25.968144	1.981679
70.0	9.000000	24.828438	2.166923
70.0	10.000000	-32.203751	-4.803629
70.0	11.000000	0.687096	0.052759
70.0	12.000000	17.640941	4.870750
70.0	13.000000	16.103732	3.739584
