0	1	1397	693
0	2	1799	762
0	3	1794	724
0	4	525	789
0	5	360	783
0	6	1041	509
0	7	986	488
0	8	237	839
0	9	332	858
0	10	1475	713
0	11	903	474
0	12	1495	562
0	13	801	468
0	14	1404	700
0	15	927	490
0	16	208	953
0	17	754	469
0	18	885	590
0	19	1024	584
0	20	1080	585
1	1	1350	692
1	2	1739	757
1	3	1736	719
1	4	455	793
1	5	322	782
1	6	1058	510
1	7	996	491
1	8	266	831
1	9	360	847
1	10	1436	711
1	11	923	478
1	12	1454	561
1	13	824	469
1	14	1360	697
1	15	946	496
1	16	241	942
1	17	773	470
1	18	899	592
1	19	1023	589
1	20	1085	585
2	1	1308	690
2	2	1680	755
2	3	1678	716
2	4	386	793
2	5	278	785
2	6	1069	516
2	7	1006	496
2	8	278	819
2	9	372	836
2	10	1393	706
2	11	931	480
2	12	1420	562
2	13	840	472
2	14	1318	695
2	15	962	497
2	16	264	928
2	17	774	473
2	18	902	598
2	19	1018	591
2	20	1082	585
3	1	1266	687
3	2	1611	754
3	3	1620	713
3	4	314	789
3	5	237	786
3	6	1077	520
3	7	1018	501
3	8	295	814
3	9	395	828
3	10	1344	699
3	11	939	483
3	12	1379	565
3	13	856	477
3	14	1287	696
3	15	974	500
3	16	279	913
3	17	774	474
3	18	910	603
3	19	1019	596
3	20	1079	589
4	1	1228	686
4	2	1543	757
4	3	1561	718
4	4	255	794
4	5	205	786
4	6	1080	526
4	7	1022	505
4	8	312	802
4	9	406	820
4	10	1295	693
4	11	940	489
4	12	1337	568
4	13	863	477
4	14	1256	697
4	15	982	505
4	16	304	900
4	17	777	477
4	18	912	610
4	19	1031	593
4	20	1076	588
5	1	1200	684
5	2	1490	749
5	3	1512	711
5	4	211	786
5	5	178	788
5	6	1087	529
5	7	1033	513
5	8	320	788
5	9	412	808
5	10	1250	692
5	11	949	489
5	12	1296	570
5	13	872	479
5	14	1235	694
5	15	993	506
5	16	323	889
5	17	774	482
5	18	916	615
5	19	1030	598
5	20	1082	592
6	1	1187	683
6	2	1446	743
6	3	1486	706
6	4	206	787
6	5	179	790
6	6	1094	536
6	7	1044	516
6	8	346	785
6	9	437	799
6	10	1206	688
6	11	960	494
6	12	1268	570
6	13	879	487
6	14	1220	698
6	15	999	510
6	16	349	880
6	17	778	485
6	18	933	620
6	19	1035	598
6	20	1103	596
7	1	1172	686
7	2	1413	737
7	3	1466	704
7	4	205	791
7	5	181	791
7	6	1106	543
7	7	1053	521
7	8	371	778
7	9	452	796
7	10	1162	684
7	11	970	499
7	12	1226	571
7	13	888	492
7	14	1211	701
7	15	1007	517
7	16	381	869
7	17	782	491
7	18	947	629
7	19	1037	600
7	20	1110	599
8	1	1165	686
8	2	1406	727
8	3	1473	700
8	4	220	803
8	5	192	792
8	6	1115	547
8	7	1072	527
8	8	384	770
8	9	469	788
8	10	1121	684
8	11	986	505
8	12	1190	572
8	13	913	495
8	14	1209	702
8	15	1017	520
8	16	407	857
8	17	783	496
8	18	979	635
8	19	1041	604
8	20	1108	603
9	1	1165	687
9	2	1411	717
9	3	1484	692
9	4	236	816
9	5	195	792
9	6	1131	553
9	7	1081	534
9	8	405	767
9	9	498	782
9	10	1086	680
9	11	995	512
9	12	1149	570
9	13	923	505
9	14	1213	705
9	15	1025	524
9	16	440	849
9	17	788	500
9	18	1019	642
9	19	1051	609
9	20	1109	608
10	1	1168	686
10	2	1431	708
10	3	1495	685
10	4	242	825
10	5	200	787
10	6	1141	557
10	7	1094	539
10	8	436	758
10	9	512	775
10	10	1046	670
10	11	999	513
10	12	1104	570
10	13	936	507
10	14	1224	703
10	15	1037	526
10	16	469	839
10	17	793	504
10	18	1059	647
10	19	1073	609
10	20	1120	608
11	1	1172	687
11	2	1450	704
11	3	1519	682
11	4	262	843
11	5	219	784
11	6	1159	562
11	7	1109	541
11	8	454	754
11	9	529	768
11	10	1012	666
11	11	1003	515
11	12	1066	571
11	13	949	509
11	14	1247	706
11	15	1042	530
11	16	494	829
11	17	792	507
11	18	1105	651
11	19	1088	612
11	20	1131	610
12	1	1176	690
12	2	1469	702
12	3	1534	676
12	4	276	857
12	5	257	781
12	6	1171	571
12	7	1116	549
12	8	470	745
12	9	551	761
12	10	967	666
12	11	1009	520
12	12	1032	572
12	13	956	516
12	14	1255	708
12	15	1053	538
12	16	521	816
12	17	795	513
12	18	1144	661
12	19	1094	616
12	20	1138	619
13	1	1186	692
13	2	1488	695
13	3	1541	673
13	4	280	868
13	5	290	784
13	6	1184	575
13	7	1136	558
13	8	499	742
13	9	563	755
13	10	948	662
13	11	1014	524
13	12	1007	569
13	13	970	518
13	14	1253	711
13	15	1066	544
13	16	538	805
13	17	798	515
13	18	1190	667
13	19	1095	618
13	20	1156	625
14	1	1188	691
14	2	1496	689
14	3	1546	669
14	4	281	886
14	5	319	769
14	6	1198	578
14	7	1152	559
14	8	514	735
14	9	575	749
14	10	914	655
14	11	1020	528
14	12	983	568
14	13	979	519
14	14	1259	713
14	15	1082	547
14	16	566	796
14	17	796	517
14	18	1231	671
14	19	1102	622
14	20	1164	630
15	1	1196	691
15	2	1506	684
15	3	1546	661
15	4	271	901
15	5	351	756
15	6	1206	580
15	7	1166	560
15	8	525	723
15	9	592	739
15	10	879	648
15	11	1025	532
15	12	957	563
15	13	984	524
15	14	1273	715
15	15	1097	552
15	16	578	786
15	17	799	522
15	18	1266	675
15	19	1113	625
15	20	1166	638
16	1	1214	691
16	2	1504	682
16	3	1540	658
16	4	257	912
16	5	368	749
16	6	1222	582
16	7	1188	565
16	8	545	716
16	9	602	732
16	10	848	642
16	11	1031	536
16	12	923	557
16	13	989	528
16	14	1291	715
16	15	1106	556
16	16	597	775
16	17	801	524
16	18	1306	680
16	19	1109	631
16	20	1160	642
17	1	1243	692
17	2	1500	676
17	3	1549	657
17	4	234	930
17	5	380	748
17	6	1238	586
17	7	1202	571
17	8	553	713
17	9	611	726
17	10	820	637
17	11	1037	541
17	12	881	556
17	13	993	528
17	14	1314	717
17	15	1117	562
17	16	618	767
17	17	805	525
17	18	1334	685
17	19	1101	638
17	20	1143	646
18	1	1279	696
18	2	1512	666
18	3	1566	645
18	4	192	956
18	5	389	748
18	6	1267	589
18	7	1223	573
18	8	556	707
18	9	627	724
18	10	803	635
18	11	1042	544
18	12	844	561
18	13	991	527
18	14	1332	718
18	15	1126	566
18	16	632	761
18	17	817	531
18	18	1370	691
18	19	1088	645
18	20	1135	656
19	1	1319	692
19	2	1532	662
19	3	1577	638
19	4	153	985
19	5	397	758
19	6	1297	602
19	7	1261	579
19	8	577	711
19	9	633	725
19	10	802	635
19	11	1048	555
19	12	800	562
19	13	1006	543
19	14	1363	719
19	15	1139	571
19	16	663	762
19	17	824	549
19	18	1419	692
19	19	1075	655
19	20	1130	670
