0	1	1175	245
0	2	1222	259
0	3	1213	726
0	4	1361	398
0	5	1462	368
0	6	1331	730
0	7	1269	764
0	8	1331	320
0	9	1395	372
0	10	1199	697
0	11	1130	772
0	12	1304	247
0	13	1455	246
0	14	1395	263
0	15	477	739
0	16	543	718
0	17	858	25
0	18	1171	318
0	19	1487	536
0	20	1522	577
1	1	1165	229
1	2	1210	245
1	3	1177	725
1	4	1358	378
1	5	1467	349
1	6	1305	728
1	7	1255	758
1	8	1314	302
1	9	1396	355
1	10	1182	692
1	11	1102	761
1	12	1291	228
1	13	1450	235
1	14	1371	244
1	15	443	721
1	16	512	702
1	17	859	24
1	18	1183	325
1	19	1481	520
1	20	1525	560
2	1	1157	214
2	2	1200	235
2	3	1139	725
2	4	1357	361
2	5	1463	329
2	6	1266	726
2	7	1233	756
2	8	1299	288
2	9	1392	342
2	10	1155	691
2	11	1070	752
2	12	1276	215
2	13	1444	226
2	14	1356	224
2	15	414	706
2	16	473	690
2	17	861	23
2	18	1193	331
2	19	1477	505
2	20	1525	545
3	1	1149	201
3	2	1189	225
3	3	1110	715
3	4	1356	346
3	5	1459	314
3	6	1234	715
3	7	1203	759
3	8	1282	277
3	9	1392	329
3	10	1122	692
3	11	1033	741
3	12	1267	200
3	13	1434	219
3	14	1336	211
3	15	393	688
3	16	443	673
3	17	862	23
3	18	1205	341
3	19	1482	492
3	20	1531	530
4	1	1145	189
4	2	1178	212
4	3	1074	708
4	4	1353	329
4	5	1452	299
4	6	1206	717
4	7	1176	751
4	8	1264	263
4	9	1395	318
4	10	1093	690
4	11	994	735
4	12	1254	185
4	13	1420	206
4	14	1318	191
4	15	368	671
4	16	416	661
4	17	864	22
4	18	1229	348
4	19	1483	481
4	20	1534	515
5	1	1139	184
5	2	1167	200
5	3	1034	706
5	4	1351	316
5	5	1444	285
5	6	1171	715
5	7	1147	742
5	8	1249	246
5	9	1390	308
5	10	1066	685
5	11	956	728
5	12	1238	171
5	13	1413	195
5	14	1308	175
5	15	331	658
5	16	383	649
5	17	865	21
5	18	1257	357
5	19	1480	472
5	20	1531	503
6	1	1133	184
6	2	1168	195
6	3	1002	702
6	4	1347	299
6	5	1439	269
6	6	1139	710
6	7	1116	736
6	8	1233	234
6	9	1383	293
6	10	1034	681
6	11	916	714
6	12	1225	160
6	13	1403	189
6	14	1297	164
6	15	300	643
6	16	353	638
6	17	867	20
6	18	1278	367
6	19	1477	462
6	20	1525	489
7	1	1129	184
7	2	1177	188
7	3	968	701
7	4	1343	282
7	5	1435	254
7	6	1106	702
7	7	1082	728
7	8	1213	222
7	9	1380	278
7	10	995	674
7	11	879	705
7	12	1213	150
7	13	1391	181
7	14	1289	148
7	15	268	630
7	16	321	624
7	17	868	19
7	18	1289	377
7	19	1474	452
7	20	1521	475
8	1	1133	183
8	2	1192	181
8	3	931	696
8	4	1340	270
8	5	1431	242
8	6	1071	696
8	7	1047	723
8	8	1195	212
8	9	1376	262
8	10	959	668
8	11	843	694
8	12	1201	136
8	13	1378	171
8	14	1282	134
8	15	241	616
8	16	299	606
8	17	868	19
8	18	1297	385
8	19	1467	441
8	20	1519	460
9	1	1147	179
9	2	1219	177
9	3	895	687
9	4	1338	262
9	5	1429	235
9	6	1036	691
9	7	1010	718
9	8	1173	200
9	9	1370	247
9	10	924	659
9	11	813	681
9	12	1188	122
9	13	1372	162
9	14	1276	121
9	15	217	603
9	16	281	588
9	17	866	19
9	18	1304	389
9	19	1453	429
9	20	1521	444
10	1	1172	179
10	2	1246	174
10	3	859	679
10	4	1334	249
10	5	1425	226
10	6	1006	680
10	7	979	702
10	8	1148	185
10	9	1365	235
10	10	886	651
10	11	784	670
10	12	1178	111
10	13	1363	155
10	14	1274	109
10	15	198	589
10	16	262	574
10	17	863	20
10	18	1312	394
10	19	1443	417
10	20	1526	433
11	1	1190	181
11	2	1265	167
11	3	817	671
11	4	1329	237
11	5	1418	214
11	6	973	673
11	7	948	689
11	8	1137	168
11	9	1359	224
11	10	852	644
11	11	750	656
11	12	1173	94
11	13	1349	143
11	14	1278	98
11	15	182	568
11	16	250	556
11	17	859	22
11	18	1315	403
11	19	1443	405
11	20	1534	426
12	1	1219	181
12	2	1282	169
12	3	790	658
12	4	1324	227
12	5	1414	206
12	6	940	662
12	7	910	680
12	8	1119	157
12	9	1350	220
12	10	819	635
12	11	715	652
12	12	1168	86
12	13	1325	135
12	14	1266	86
12	15	168	556
12	16	242	542
12	17	855	24
12	18	1317	397
12	19	1427	392
12	20	1536	408
13	1	1236	182
13	2	1300	171
13	3	760	645
13	4	1316	215
13	5	1410	199
13	6	914	651
13	7	882	673
13	8	1101	147
13	9	1346	215
13	10	786	626
13	11	684	641
13	12	1164	78
13	13	1320	131
13	14	1253	74
13	15	155	545
13	16	234	529
13	17	852	26
13	18	1318	392
13	19	1412	379
13	20	1547	401
14	1	1252	181
14	2	1310	169
14	3	731	641
14	4	1309	211
14	5	1417	181
14	6	882	641
14	7	850	664
14	8	1084	137
14	9	1346	204
14	10	754	613
14	11	650	636
14	12	1164	72
14	13	1315	126
14	14	1255	56
14	15	152	530
14	16	234	516
14	17	852	30
14	18	1320	386
14	19	1404	375
14	20	1547	391
15	1	1261	173
15	2	1324	165
15	3	697	636
15	4	1303	208
15	5	1416	175
15	6	854	638
15	7	811	655
15	8	1069	122
15	9	1338	202
15	10	726	611
15	11	624	623
15	12	1162	61
15	13	1294	117
15	14	1241	55
15	15	145	513
15	16	221	503
15	17	833	39
15	18	1322	381
15	19	1397	360
15	20	1547	380
16	1	1275	166
16	2	1340	155
16	3	680	628
16	4	1299	194
16	5	1416	164
16	6	827	626
16	7	801	649
16	8	1054	106
16	9	1330	189
16	10	699	599
16	11	596	620
16	12	1156	45
16	13	1286	108
16	14	1235	39
16	15	154	499
16	16	216	492
16	17	830	47
16	18	1324	375
16	19	1379	350
16	20	1539	361
17	1	1281	164
17	2	1337	150
17	3	645	623
17	4	1297	191
17	5	1414	161
17	6	804	608
17	7	744	637
17	8	1039	88
17	9	1332	186
17	10	668	588
17	11	569	615
17	12	1155	33
17	13	1272	102
17	14	1235	28
17	15	155	484
17	16	218	478
17	17	823	45
17	18	1315	374
17	19	1359	341
17	20	1522	342
18	1	1298	161
18	2	1331	127
18	3	603	617
18	4	1296	188
18	5	1413	158
18	6	770	599
18	7	721	629
18	8	1029	87
18	9	1337	186
18	10	645	580
18	11	545	614
18	12	1152	24
18	13	1258	97
18	14	1218	22
18	15	155	476
18	16	217	472
18	17	821	48
18	18	1308	373
18	19	1351	337
18	20	1502	339
19	1	1298	161
19	2	1343	132
19	3	585	624
19	4	1296	188
19	5	1413	155
19	6	755	601
19	7	710	628
19	8	1021	87
19	9	1342	187
19	10	625	584
19	11	531	620
19	12	1152	24
19	13	1234	107
19	14	1205	24
19	15	158	476
19	16	217	467
19	17	829	57
19	18	1315	377
19	19	1344	338
19	20	1486	332
