0	1	1004	287
0	2	1566	173
0	3	752	947
0	4	1172	295
0	5	864	606
0	6	560	778
0	7	549	651
0	8	522	819
0	9	984	903
0	10	419	666
0	11	264	1001
0	12	729	390
0	13	340	899
0	14	321	684
0	15	1009	158
0	16	916	361
0	17	713	738
0	18	803	371
0	19	762	467
0	20	1643	812
10	1	1019	281
10	2	1568	178
10	3	714	960
10	4	1184	285
10	5	884	614
10	6	591	787
10	7	559	663
10	8	522	827
10	9	971	893
10	10	437	670
10	11	259	999
10	12	727	392
10	13	373	887
10	14	334	687
10	15	1029	154
10	16	929	357
10	17	721	737
10	18	825	372
10	19	795	478
10	20	1650	790
20	1	1026	281
20	2	1567	184
20	3	678	965
20	4	1195	274
20	5	908	623
20	6	641	790
20	7	582	671
20	8	535	833
20	9	963	885
20	10	463	676
20	11	260	999
20	12	712	398
20	13	394	873
20	14	356	693
20	15	1039	154
20	16	928	351
20	17	731	735
20	18	853	372
20	19	823	498
20	20	1647	780
30	1	1030	278
30	2	1554	193
30	3	633	973
30	4	1207	266
30	5	938	638
30	6	686	799
30	7	590	680
30	8	549	835
30	9	966	869
30	10	489	684
30	11	262	999
30	12	702	406
30	13	403	864
30	14	373	701
30	15	1040	153
30	16	925	344
30	17	725	729
30	18	869	380
30	19	837	512
30	20	1643	766
40	1	1031	274
40	2	1552	201
40	3	595	986
40	4	1223	260
40	5	972	655
40	6	729	811
40	7	612	690
40	8	557	839
40	9	965	856
40	10	493	690
40	11	263	998
40	12	703	414
40	13	402	853
40	14	386	709
40	15	1039	153
40	16	933	333
40	17	723	724
40	18	875	383
40	19	844	520
40	20	1642	749
50	1	1032	263
50	2	1549	208
50	3	566	997
50	4	1240	248
50	5	1010	669
50	6	769	819
50	7	638	710
50	8	566	842
50	9	962	845
50	10	495	698
50	11	263	998
50	12	691	419
50	13	393	839
50	14	402	713
50	15	1039	153
50	16	939	324
50	17	732	721
50	18	896	388
50	19	849	535
50	20	1642	729
60	1	1026	256
60	2	1539	218
60	3	528	1006
60	4	1254	238
60	5	1047	684
60	6	795	829
60	7	662	726
60	8	583	844
60	9	972	835
60	10	507	705
60	11	263	998
60	12	677	425
60	13	405	831
60	14	421	714
60	15	1039	153
60	16	943	317
60	17	735	716
60	18	927	398
60	19	867	552
60	20	1651	707
70	1	1015	250
70	2	1529	229
70	3	496	1012
70	4	1261	230
70	5	1076	699
70	6	804	841
70	7	693	735
70	8	593	849
70	9	984	825
70	10	510	716
70	11	263	998
70	12	666	433
70	13	431	822
70	14	436	719
70	15	1039	153
70	16	940	308
70	17	735	712
70	18	940	399
70	19	894	567
70	20	1660	688
80	1	1008	240
80	2	1513	243
80	3	474	1021
80	4	1273	221
80	5	1095	708
80	6	809	854
80	7	711	747
80	8	596	854
80	9	990	809
80	10	503	725
80	11	263	998
80	12	671	438
80	13	470	812
80	14	445	725
80	15	1039	153
80	16	939	299
80	17	742	706
80	18	950	399
80	19	925	583
80	20	1671	674
90	1	989	233
90	2	1505	253
90	3	464	1027
90	4	1285	214
90	5	1083	722
90	6	813	867
90	7	728	763
90	8	604	862
90	9	1004	795
90	10	511	730
90	11	263	998
90	12	677	443
90	13	537	807
90	14	460	732
90	15	1039	153
90	16	941	290
90	17	749	700
90	18	979	405
90	19	974	593
90	20	1673	660
100	1	969	227
100	2	1495	258
100	3	460	1026
100	4	1299	208
100	5	1059	740
100	6	818	880
100	7	743	777
100	8	614	865
100	9	1027	785
100	10	515	746
100	11	263	998
100	12	683	449
100	13	594	802
100	14	463	742
100	15	1039	153
100	16	928	283
100	17	740	688
100	18	1007	412
100	19	1018	602
100	20	1672	643
110	1	956	216
110	2	1499	263
110	3	457	1026
110	4	1326	205
110	5	1030	754
110	6	818	891
110	7	760	787
110	8	616	871
110	9	1041	772
110	10	520	757
110	11	263	998
110	12	695	453
110	13	640	793
110	14	455	746
110	15	1039	153
110	16	917	279
110	17	736	679
110	18	1026	410
110	19	1056	614
110	20	1667	623
120	1	929	209
120	2	1495	269
120	3	454	1026
120	4	1355	202
120	5	993	768
120	6	810	897
120	7	778	797
120	8	604	878
120	9	1057	761
120	10	531	758
120	11	263	998
120	12	701	466
120	13	686	791
120	14	450	751
120	15	1039	153
120	16	903	273
120	17	741	675
120	18	1058	408
120	19	1080	633
120	20	1663	606
130	1	895	207
130	2	1501	274
130	3	456	1025
130	4	1382	195
130	5	954	789
130	6	810	906
130	7	786	816
130	8	605	889
130	9	1088	749
130	10	534	762
130	11	263	998
130	12	705	473
130	13	733	791
130	14	445	760
130	15	1039	153
130	16	881	264
130	17	745	671
130	18	1084	410
130	19	1104	651
130	20	1667	589
140	1	864	202
140	2	1505	281
140	3	456	1025
140	4	1403	187
140	5	906	808
140	6	835	919
140	7	790	834
140	8	609	897
140	9	1105	736
140	10	532	767
140	11	263	998
140	12	708	474
140	13	772	785
140	14	438	770
140	15	1039	153
140	16	864	254
140	17	743	661
140	18	1099	416
140	19	1132	666
140	20	1666	570
150	1	823	193
150	2	1507	290
150	3	456	1025
150	4	1390	183
150	5	843	819
150	6	863	926
150	7	788	843
150	8	596	900
150	9	1119	724
150	10	537	776
150	11	263	998
150	12	711	484
150	13	806	796
150	14	432	782
150	15	1039	153
150	16	848	245
150	17	753	651
150	18	1119	423
150	19	1162	680
150	20	1665	558
160	1	781	190
160	2	1515	301
160	3	456	1025
160	4	1375	181
160	5	772	828
160	6	865	935
160	7	781	848
160	8	589	909
160	9	1143	712
160	10	536	790
160	11	263	998
160	12	717	496
160	13	825	796
160	14	426	792
160	15	1039	153
160	16	826	238
160	17	767	641
160	18	1146	430
160	19	1211	687
160	20	1662	545
170	1	757	183
170	2	1506	304
170	3	456	1025
170	4	1369	175
170	5	701	834
170	6	854	946
170	7	756	859
170	8	597	914
170	9	1153	704
170	10	517	800
170	11	263	998
170	12	727	506
170	13	854	792
170	14	420	801
170	15	1039	153
170	16	807	229
170	17	776	633
170	18	1171	439
170	19	1260	701
170	20	1649	525
180	1	738	175
180	2	1507	310
180	3	456	1025
180	4	1374	166
180	5	618	834
180	6	824	955
180	7	697	875
180	8	597	921
180	9	1160	693
180	10	502	808
180	11	263	998
180	12	732	518
180	13	892	790
180	14	415	805
180	15	1039	153
180	16	791	220
180	17	791	624
180	18	1193	443
180	19	1323	712
180	20	1637	503
190	1	726	169
190	2	1493	318
190	3	456	1026
190	4	1390	160
190	5	534	841
190	6	799	962
190	7	626	881
190	8	586	927
190	9	1178	679
190	10	496	817
190	11	262	998
190	12	733	525
190	13	924	781
190	14	413	810
190	15	1040	153
190	16	776	214
190	17	802	619
190	18	1219	446
190	19	1395	716
190	20	1622	485
